"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","response","Training.Test.Validation"
"19819",59,"admin.","married","high.school","no","yes","no","cellular","apr","thu",147,3,999,1,"failure",-1.8,93.075,-47.1,1.365,5099,"no",0.165555
"19820",48,"entrepreneur","married","university.degree","no","no","no","cellular","apr","thu",327,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes",0.079893
"19821",40,"services","married","basic.9y","no","yes","no","cellular","apr","thu",264,2,999,1,"failure",-1.8,93.075,-47.1,1.365,5099,"no",0.571657
"19822",28,"admin.","married","university.degree","no","no","no","cellular","apr","thu",115,2,999,1,"failure",-1.8,93.075,-47.1,1.365,5099,"no",0.298299
"19823",34,"technician","married","university.degree","no","no","no","cellular","apr","thu",82,6,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.222603
"19824",30,"admin.","single","university.degree","no","yes","yes","telephone","apr","thu",874,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes",0.465592
"19825",38,"admin.","single","university.degree","no","yes","no","cellular","apr","thu",510,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.34039
"19826",46,"admin.","married","basic.6y","no","yes","no","cellular","apr","thu",513,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.277132
"19827",38,"retired","divorced","basic.9y","unknown","yes","no","cellular","apr","thu",189,3,999,1,"failure",-1.8,93.075,-47.1,1.365,5099,"no",0.494497
"19828",66,"unemployed","single","basic.4y","no","yes","no","cellular","apr","thu",416,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes",0.140879
"19829",35,"services","divorced","high.school","no","no","no","cellular","apr","thu",301,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.531128
"19830",41,"management","married","high.school","no","yes","no","cellular","apr","thu",243,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.050094
"19831",32,"blue-collar","married","professional.course","unknown","no","no","cellular","apr","thu",140,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.035523
"19832",25,"blue-collar","single","basic.9y","no","yes","no","cellular","apr","thu",109,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.030083
"19833",33,"blue-collar","single","professional.course","no","yes","no","cellular","apr","thu",652,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes",0.124186
"19834",71,"retired","divorced","basic.4y","no","yes","no","telephone","apr","thu",96,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.500947
"19835",25,"student","single","university.degree","no","yes","no","cellular","apr","thu",92,1,999,1,"failure",-1.8,93.075,-47.1,1.365,5099,"no",0.32919
"19836",34,"technician","married","university.degree","no","yes","no","cellular","apr","thu",193,2,8,1,"success",-1.8,93.075,-47.1,1.365,5099,"no",0.470958
"19837",38,"admin.","single","university.degree","no","yes","no","cellular","apr","thu",645,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes",0.463125
"19838",24,"admin.","single","university.degree","no","yes","no","cellular","apr","thu",342,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes",0.266722
"19839",53,"technician","married","professional.course","no","yes","no","cellular","apr","thu",301,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes",0.070372
"19840",32,"admin.","single","high.school","no","no","no","cellular","apr","thu",1143,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes",0.491756
"19841",49,"management","married","university.degree","no","yes","no","cellular","apr","thu",210,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.260998
"19842",32,"student","married","high.school","no","yes","no","cellular","apr","thu",753,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes",0.11991
"19843",60,"unemployed","married","high.school","no","yes","no","cellular","apr","thu",1260,2,2,1,"success",-1.8,93.075,-47.1,1.365,5099,"yes",0.646619
"19844",56,"entrepreneur","married","university.degree","no","no","no","telephone","apr","thu",95,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.129363
"19845",35,"services","married","high.school","no","no","no","cellular","apr","thu",1034,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes",0.501563
"19846",56,"entrepreneur","married","university.degree","no","yes","no","cellular","apr","thu",266,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes",0.359341
"19847",27,"student","single","unknown","unknown","yes","no","cellular","apr","thu",35,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.206804
"19848",39,"services","married","university.degree","no","yes","no","cellular","apr","thu",369,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.097916
"19849",30,"admin.","married","university.degree","no","no","no","cellular","apr","thu",132,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.511536
"19850",32,"student","married","high.school","no","no","no","cellular","apr","thu",567,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes",0.102124
"19851",57,"retired","married","university.degree","no","yes","no","cellular","apr","thu",374,1,2,1,"success",-1.8,93.075,-47.1,1.365,5099,"no",0.140515
"19852",25,"unknown","single","university.degree","no","yes","no","telephone","apr","thu",712,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"yes",0.529863
"19853",27,"admin.","single","professional.course","no","yes","yes","telephone","apr","thu",117,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.161711
"19854",49,"admin.","divorced","university.degree","no","yes","no","cellular","apr","thu",347,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.062425
"19855",66,"unemployed","single","basic.4y","no","yes","no","cellular","apr","thu",1958,11,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099,"no",0.151539
"19856",63,"retired","married","high.school","no","yes","no","telephone","may","mon",87,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.368573
"19857",38,"management","married","university.degree","no","no","no","cellular","may","mon",208,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.3104
"19858",57,"entrepreneur","married","basic.9y","no","yes","no","cellular","may","mon",47,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.177211
"19859",35,"blue-collar","single","basic.9y","no","yes","no","cellular","may","mon",265,2,3,1,"success",-1.8,92.893,-46.2,1.354,5099,"yes",0.42231
"19860",59,"housemaid","married","professional.course","no","no","no","cellular","may","mon",675,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"yes",0.106707
"19861",39,"admin.","married","high.school","no","yes","no","cellular","may","mon",303,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"yes",0.005621
"19862",42,"services","married","high.school","no","no","no","cellular","may","mon",312,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.350911
"19863",44,"entrepreneur","single","professional.course","no","no","no","cellular","may","mon",74,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.572286
"19864",60,"management","married","university.degree","no","yes","no","telephone","may","mon",364,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.566156
"19865",35,"services","married","basic.6y","no","no","no","cellular","may","mon",392,2,3,2,"success",-1.8,92.893,-46.2,1.354,5099,"yes",0.485158
"19866",28,"self-employed","single","university.degree","no","yes","no","cellular","may","mon",63,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.261075
"19867",36,"management","married","university.degree","no","yes","no","cellular","may","mon",267,1,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"yes",0.576051
"19868",60,"admin.","married","university.degree","no","yes","no","cellular","may","mon",1602,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"yes",0.356677
"19869",31,"admin.","divorced","university.degree","no","no","no","cellular","may","mon",200,1,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"no",0.2376
"19870",58,"retired","married","university.degree","no","yes","no","cellular","may","mon",45,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.514905
"19871",31,"admin.","divorced","university.degree","no","yes","no","cellular","may","mon",226,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"yes",0.030345
"19872",81,"retired","married","basic.9y","no","no","no","cellular","may","mon",170,2,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"no",0.577638
"19873",41,"technician","married","unknown","no","yes","yes","cellular","may","mon",963,1,3,2,"success",-1.8,92.893,-46.2,1.354,5099,"yes",0.164097
"19874",30,"unemployed","married","high.school","no","no","no","cellular","may","mon",417,1,3,1,"success",-1.8,92.893,-46.2,1.354,5099,"yes",0.18244
"19875",35,"services","married","basic.6y","no","yes","no","cellular","may","mon",136,1,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"no",0.424422
"19876",36,"admin.","married","high.school","no","yes","no","telephone","may","mon",133,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.440129
"19877",65,"management","married","university.degree","no","no","no","telephone","may","mon",1076,3,6,1,"success",-1.8,92.893,-46.2,1.354,5099,"yes",0.500859
"19878",50,"blue-collar","married","basic.6y","no","yes","no","cellular","may","mon",293,3,3,1,"success",-1.8,92.893,-46.2,1.354,5099,"yes",0.429948
"19879",35,"services","married","basic.6y","no","no","no","cellular","may","mon",592,1,3,1,"success",-1.8,92.893,-46.2,1.354,5099,"yes",0.294145
"19880",26,"student","single","university.degree","no","no","yes","cellular","may","mon",90,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.062952
"19881",52,"admin.","single","high.school","no","no","no","cellular","may","mon",437,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.181845
"19882",34,"services","married","professional.course","no","yes","no","cellular","may","mon",101,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.138347
"19883",28,"blue-collar","married","basic.6y","unknown","no","no","cellular","may","mon",364,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.64312
"19884",43,"entrepreneur","married","basic.6y","no","yes","no","cellular","may","mon",195,3,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"no",0.516329
"19885",30,"services","single","high.school","no","yes","yes","cellular","may","mon",95,2,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"no",0.151486
"19886",27,"student","single","high.school","no","no","no","cellular","may","mon",64,2,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"no",0.088509
"19887",27,"management","single","university.degree","no","yes","no","cellular","may","mon",77,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.198183
"19888",32,"student","single","unknown","no","no","yes","cellular","may","mon",77,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.00532
"19889",66,"management","married","university.degree","no","no","no","cellular","may","mon",98,4,3,1,"success",-1.8,92.893,-46.2,1.354,5099,"no",0.291406
"19890",31,"admin.","single","university.degree","no","yes","no","cellular","may","mon",274,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"yes",0.631372
"19891",49,"admin.","married","university.degree","no","yes","no","telephone","may","mon",15,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.52041
"19892",57,"admin.","single","university.degree","no","no","yes","cellular","may","mon",532,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"yes",0.1499
"19893",31,"student","single","unknown","no","no","yes","cellular","may","mon",535,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.021991
"19894",42,"admin.","married","professional.course","no","yes","no","cellular","may","mon",174,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.327942
"19895",62,"retired","married","professional.course","no","yes","no","cellular","may","mon",212,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.189638
"19896",53,"admin.","divorced","university.degree","no","yes","no","cellular","may","mon",367,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"yes",0.514779
"19897",27,"management","single","university.degree","no","no","no","cellular","may","mon",52,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.434338
"19898",35,"services","married","high.school","no","no","no","cellular","may","mon",297,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.6162
"19899",30,"unemployed","married","high.school","no","yes","no","cellular","may","mon",214,3,3,1,"success",-1.8,92.893,-46.2,1.354,5099,"yes",0.330689
"19900",59,"retired","married","basic.6y","no","yes","no","cellular","may","mon",228,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"yes",0.50747
"19901",45,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","mon",7,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.540063
"19902",35,"blue-collar","married","basic.4y","no","yes","no","cellular","may","mon",291,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.611031
"19903",34,"services","married","professional.course","no","no","no","cellular","may","mon",190,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.375112
"19904",33,"blue-collar","married","high.school","unknown","yes","no","cellular","may","mon",92,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.124614
"19905",34,"services","married","professional.course","no","no","no","cellular","may","mon",90,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.009351
"19906",42,"services","married","high.school","no","yes","no","cellular","may","mon",74,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.556743
"19907",42,"admin.","married","professional.course","no","yes","yes","cellular","may","mon",172,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.085542
"19908",45,"blue-collar","married","basic.9y","no","yes","no","cellular","may","mon",54,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.053845
"19909",57,"technician","married","university.degree","no","yes","no","cellular","may","mon",334,2,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"no",0.604013
"19910",55,"technician","married","basic.9y","unknown","no","no","cellular","may","mon",180,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.209251
"19911",25,"technician","unknown","university.degree","no","yes","yes","cellular","may","mon",150,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.474456
"19912",58,"retired","married","university.degree","no","yes","no","telephone","may","mon",101,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.056345
"19913",43,"admin.","married","professional.course","no","yes","yes","cellular","may","mon",238,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.14064
"19914",31,"admin.","divorced","university.degree","no","yes","yes","cellular","may","mon",79,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.516456
"19915",31,"services","married","high.school","unknown","no","no","cellular","may","mon",619,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"yes",0.130467
"19916",38,"admin.","single","university.degree","no","no","no","cellular","may","mon",190,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.398006
"19917",36,"entrepreneur","married","basic.9y","no","no","no","cellular","may","mon",257,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.517169
"19918",42,"admin.","married","university.degree","no","yes","no","cellular","may","mon",370,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.554198
"19919",41,"admin.","single","high.school","no","yes","no","cellular","may","mon",306,3,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"no",0.224257
"19920",35,"services","married","high.school","no","no","no","cellular","may","mon",130,3,999,1,"failure",-1.8,92.893,-46.2,1.354,5099,"no",0.09206
"19921",39,"technician","married","professional.course","no","yes","no","cellular","may","mon",1046,3,11,1,"success",-1.8,92.893,-46.2,1.354,5099,"yes",0.2224
"19922",27,"technician","single","university.degree","no","yes","no","cellular","may","mon",77,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.017918
"19923",53,"admin.","married","high.school","unknown","yes","no","cellular","may","mon",181,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.616418
"19924",19,"student","single","unknown","no","yes","no","cellular","may","mon",121,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.013431
"19925",27,"technician","single","university.degree","no","yes","no","telephone","may","mon",336,9,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.227504
"19926",44,"admin.","divorced","high.school","no","yes","no","cellular","may","mon",72,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.181494
"19927",20,"technician","single","university.degree","no","no","no","cellular","may","mon",237,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"yes",0.625226
"19928",45,"entrepreneur","married","basic.4y","unknown","no","no","cellular","may","mon",211,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.024465
"19929",36,"management","married","university.degree","no","no","yes","cellular","may","mon",110,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099,"no",0.457962
